region,origin,body_type,make,model,trim,transmission,fuel_type,usage,eng_capacity,year_man,mileage,selling_price
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,65896,2350000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,67000,2250000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,70241,3350000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,70411,3390000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,72000,2395000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,75000,2320000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,82000,2395000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,103668,2395000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,104000,2395000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,113354,2600000
europe,germany,convertible,audi,a4,quattro,automatic,petrol,foreign_used,2000,2014,72556,2650000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2007,154000,750000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2009,124382,1450000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2011,100000,1480000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2013,59900,2500000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2013,59900,2500000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2013,82921,2500000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,1800,2014,64528,2100000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,70241,3350000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,70411,3390000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,72000,2395000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,75000,2320000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,80000,2200000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,80000,2200000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,80000,2650000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,82000,2395000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,103000,2195000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,103668,2395000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,104000,2395000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,113354,2600000
europe,germany,convertible,audi,a4,,automatic,diesel,locally_used,2000,2014,72556,2500000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2014,72556,2400000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2500,2015,81524,2100000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2500,2015,81524,2200000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2500,2015,81524,2200000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2006,170000,650000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,2000,2003,158000,520000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2012,125000,1780000
europe,germany,convertible,audi,a4,tsfi,automatic,petrol,locally_used,1800,2011,114000,1650000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,104000,2395000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2012,95000,1770000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,82197,2395000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,80000,2300000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,78963,1970000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,1800,2013,75863,2200000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,75000,2320000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,75000,1980000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,72000,2395000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,70000,3390000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,68000,2380000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,1800,2014,67000,2650000
europe,germany,convertible,audi,a4,,automatic,petrol,locally_used,1800,2010,48000,1400000
europe,germany,convertible,audi,a4,,automatic,petrol,foreign_used,2000,2014,41000,2300000
europe,germany,coupe,audi,a5,quattro,automatic,petrol,foreign_used,2000,2013,100000,2500000
europe,germany,coupe,audi,a5,quattro,automatic,petrol,foreign_used,2000,2013,143000,2250000
europe,germany,coupe,audi,a5,quattro,automatic,petrol,locally_used,2000,2014,65899,2650000
europe,germany,coupe,audi,a5,quattro,automatic,petrol,foreign_used,2000,2015,45000,3450000
europe,germany,coupe,audi,a5,,automatic,petrol,foreign_used,2000,2012,50000,2450000
europe,germany,coupe,audi,a5,,automatic,petrol,locally_used,2000,2012,50000,2450000
europe,germany,coupe,audi,a5,,automatic,petrol,locally_used,2000,2014,75000,3300000
europe,germany,coupe,audi,a5,,automatic,petrol,foreign_used,2000,2014,112000,2890000
europe,germany,coupe,audi,a5,coupe,automatic,petrol,locally_used,2000,2012,93000,2280000
europe,germany,coupe,audi,a5,,automatic,petrol,foreign_used,1800,2014,57420,2600000
europe,germany,coupe,audi,a5,,automatic,petrol,foreign_used,1800,2014,48563,2600000
europe,germany,saloon,audi,a6,,automatic,petrol,foreign_used,3000,2013,102091,3100000
europe,germany,saloon,audi,a6,,automatic,petrol,locally_used,3000,2013,102091,3100000
europe,germany,saloon,audi,a6,,automatic,petrol,foreign_used,2000,2013,118150,3100000
europe,germany,saloon,audi,a6,,automatic,petrol,locally_used,2000,2013,118150,3100000
europe,germany,saloon,audi,a6,,automatic,petrol,foreign_used,2000,2014,65999,2680000
europe,germany,saloon,audi,a6,,automatic,petrol,locally_used,2800,2014,66000,3395000
europe,germany,saloon,audi,a6,,automatic,petrol,foreign_used,2000,2014,99000,2680000
europe,germany,saloon,audi,a6,,automatic,petrol,locally_used,2000,2014,99000,2680000
europe,germany,saloon,audi,a6,,automatic,petrol,locally_used,2000,2014,72556,2850000
europe,germany,saloon,audi,a6,,automatic,petrol,locally_used,2400,2005,143000,1150000
europe,germany,saloon,audi,a6,,automatic,petrol,foreign_used,2000,2014,93547,3100000
europe,germany,saloon,audi,a6,,automatic,petrol,locally_used,2000,2012,70300,2350000
europe,germany,saloon,audi,a7,,automatic,petrol,foreign_used,3000,2011,143286,3400000
europe,germany,saloon,audi,a7,,automatic,petrol,locally_used,3000,2011,143286,3400000
asia,japan,saloon,honda,accord,,automatic,petrol,locally_used,2000,2007,81000,770000
asia,japan,saloon,honda,accord,,automatic,petrol,foreign_used,2000,2014,82000,2100000
asia,japan,saloon,honda,accord,,automatic,petrol,locally_used,2000,2014,82000,2100000
asia,japan,saloon,honda,accord,,automatic,petrol,foreign_used,2000,2014,87543,1980000
asia,japan,saloon,honda,accord,,automatic,petrol,locally_used,2000,2014,87543,1980000
asia,japan,saloon,honda,accord,,automatic,hybrid,foreign_used,2000,2014,148780,1980000
asia,japan,saloon,honda,accord,,automatic,hybrid,foreign_used,2000,2014,58000,2195000
europe,germany,hatchback,mercedesbenz,a-class,a170,automatic,petrol,locally_used,1700,2007,120000,540000
europe,germany,hatchback,mercedesbenz,a-class,a170,automatic,petrol,locally_used,1700,2008,138000,580000
europe,germany,hatchback,mercedesbenz,a-class,a180,automatic,petrol,foreign_used,1600,2011,82098,950000
europe,germany,hatchback,mercedesbenz,a-class,a180,automatic,petrol,locally_used,1600,2011,82098,950000
europe,germany,hatchback,mercedesbenz,a-class,a180,automatic,petrol,foreign_used,1600,2012,60000,899999
europe,germany,hatchback,mercedesbenz,a-class,a180,automatic,petrol,locally_used,1600,2012,60000,899999
europe,germany,hatchback,mercedesbenz,a-class,a180,automatic,petrol,foreign_used,1600,2014,44000,1800000
europe,germany,hatchback,mercedesbenz,a-class,a180,automatic,petrol,foreign_used,1600,2014,98000,1850000
europe,germany,hatchback,mercedesbenz,a-class,a180,automatic,petrol,locally_used,1600,2014,98000,1850000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1700,2009,95000,740000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1700,2012,23000,1050000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1700,2012,23000,1050000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1800,2013,75000,2650000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1800,2013,75000,2650000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1600,2014,25000,1950000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1600,2014,25000,1950000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1600,2014,94000,2250000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1600,2014,94000,2250000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1600,2014,72556,2150000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1600,2014,72556,2150000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1600,2014,72556,1600000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1600,2015,100000,1850000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1600,2015,100000,1850000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1600,2014,94000,2200000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1500,2014,94000,2100000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,foreign_used,1600,2014,78000,1850000
europe,germany,hatchback,mercedesbenz,a-class,,automatic,petrol,locally_used,1600,2011,40000,699000
europe,germany,heavytruck,mercedesbenz,actros,2542,automatic,diesel,foreign_used,12800,2015,166000,3300000
europe,germany,heavytruck,mercedesbenz,actros,2545,automatic,diesel,locally_used,12000,2013,389000,7500000
europe,germany,heavytruck,mercedesbenz,actros,2545,automatic,diesel,foreign_used,12800,2014,600000,4800000
europe,germany,heavytruck,mercedesbenz,actros,2545,automatic,diesel,locally_used,12000,2014,72556,5500000
europe,germany,heavytruck,mercedesbenz,actros,2545,automatic,diesel,locally_used,12800,2014,72556,5500000
europe,germany,heavytruck,mercedesbenz,actros,,automatic,diesel,locally_used,12000,2012,93287,7200000
europe,germany,heavytruck,mercedesbenz,actros,,automatic,diesel,locally_used,12000,2013,389000,7500000
europe,germany,heavytruck,mercedesbenz,actros,,automatic,diesel,foreign_used,12000,2014,72556,5450000
europe,germany,heavytruck,mercedesbenz,actros,,automatic,diesel,locally_used,10700,2014,72556,4900000
europe,germany,heavytruck,mercedesbenz,actros,,automatic,diesel,foreign_used,12800,2015,718716,6000000
europe,germany,heavytruck,mercedesbenz,actros,,automatic,diesel,locally_used,12800,2015,718716,6000000
asia,japan,minivan,honda,acty,,automatic,petrol,foreign_used,700,2012,151624,565000
asia,japan,minivan,honda,acty,,automatic,petrol,foreign_used,700,2012,157052,570000
asia,japan,minivan,honda,acty,,automatic,petrol,foreign_used,700,2013,98712,750000
asia,japan,minivan,honda,acty,,automatic,petrol,locally_used,700,2013,98712,750000
asia,japan,suv,honda,acura,rdx,automatic,diesel,locally_used,1500,2005,82000,350000
asia,japan,suv,honda,acura,rl,automatic,petrol,locally_used,3500,2007,50000,1200000
asia,japan,suv,honda,acura,tsx,automatic,petrol,foreign_used,1500,2003,200000,600000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2004,170000,390000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1300,2004,296556,350000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2004,176208,320000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1300,2007,174000,300000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2010,132000,570000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2011,103652,540000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2012,73000,700000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2012,152000,510000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2013,110000,670000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2013,82921,590000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,17000,850000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,55729,760000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2014,55729,760000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,56000,780000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,61097,749000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,66788,749000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,67509,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,68291,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,72000,700000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,75000,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,75000,675000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,77000,650000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,78111,770000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2014,78111,770000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,78211,730000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,83392,740000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,84071,680000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,86585,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,87563,720000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,91992,650000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,94000,730000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,94000,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,96000,780000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,96000,730000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2014,96000,780000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,97000,730000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,98000,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,98621,760000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,98621,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2014,98621,760000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2014,98621,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,100000,745000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,100000,730000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,100000,750000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2014,100000,745000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,101537,730000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,103012,700000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,105000,710000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,108611,800000
asia,japan,wagon,nissan,advan,,automatic,petrol,locally_used,1500,2014,108611,800000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,109000,699000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,111974,720000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,112153,720000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,118731,725000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,120000,685000
asia,japan,wagon,nissan,advan,,automatic,petrol,foreign_used,1500,2014,120000,750000
